date,feature_1,feature_2,feature_3,target
2021-01-21,0.9813141279987811,48.28512744101048,C,1
2021-01-21,1.2357117392988397,21.228564166859133,C,0
2021-01-22,0.4264958189196887,11.555837668063173,B,1
2021-01-22,-0.3390453032097392,83.64209229856395,B,1
2021-01-23,-1.5926010843436085,50.24656497627655,C,0
2021-01-23,-0.7575497112392817,1.4381235984152974,C,1
2021-01-24,-0.4692734047547804,80.29813013091038,A,0
2021-01-24,-0.6977337833016141,98.07938054145848,A,1
2021-01-25,0.059552968313615326,60.59261954142473,A,1
2021-01-25,-0.34188773617128493,50.37083870840707,B,0
2021-01-25,0.17212137233544308,87.84158630449616,C,0
2021-01-26,1.2026273010476636,95.25167896845986,B,0
2021-01-26,-0.4064622212293616,75.45369159024605,C,1
2021-01-26,-1.3828669772542248,44.545292973428786,A,0
2021-01-26,-0.7017075981248749,59.22213993314405,A,0
2021-01-27,0.5835884699732719,70.09353650179992,A,0
2021-01-27,0.6779437849526732,19.427357100180142,A,0
2021-01-27,0.4060851970162342,44.720103221643804,C,1
2021-01-27,1.3007373058880158,82.9821264717285,A,0
2021-01-28,-0.18636306987698548,65.4725348498443,C,1
2021-01-28,2.052166148009324,41.12040672118541,C,0
2021-01-28,0.818187136105907,66.33625340146814,B,1
2021-01-29,-2.5234874702078773,11.822241207245987,A,1
2021-01-29,1.8006586299635663,40.149761056487634,A,1
2021-01-30,-0.7669866101357218,79.31285379630563,B,1
2021-01-30,-1.0341011894569307,22.0508787136648,C,0
2021-01-30,0.5237711098328938,18.596150755741768,A,1
2021-01-30,-1.7381804723365437,95.08186599164314,C,1
2021-01-31,-0.6954692313216133,20.98976295862307,B,1
2021-01-31,1.5570985406242073,26.091857965016807,C,0
2021-01-31,0.5562175789975026,96.96159389043379,A,1
2021-01-31,0.8122397809392198,73.47085702650257,C,0
2021-02-01,-0.656910600497474,69.95965330235282,C,1
2021-02-01,-1.5383699989681032,85.29263838545813,A,1
2021-02-01,0.7068174293137341,11.582308223679426,A,0
2021-02-02,0.9302561562419505,70.59562365800072,C,1
2021-02-03,0.8849933860811098,50.36886093282389,C,1
2021-02-04,0.2090692301178654,82.915064028414,B,1
2021-02-04,-0.9670682434720708,50.81417186651943,A,1
2021-02-04,2.43776958805973,62.02413542689121,C,1
2021-02-04,0.47978744298417564,47.774212639953596,A,1
2021-02-04,-0.17388664158916786,47.81589235558441,B,1
2021-02-04,-0.16944923748336765,76.79699780618316,C,1
2021-02-04,0.1495974780735538,62.85664006472832,C,1
2021-02-04,1.0696082621579808,63.32632016094104,C,0
2021-02-05,0.18962812330545253,45.02824838315258,A,1
2021-02-05,0.8585131534474972,53.11094963375276,B,0
2021-02-05,0.15139768789320732,74.57176662047873,A,1
2021-02-05,-0.11235389147038086,82.59409191119182,C,1
2021-02-06,0.6412503933283891,69.65614021440462,B,1
2021-02-06,0.6032860336737964,92.4072988845683,C,1
2021-02-06,-0.16963411909515508,82.0324088147201,C,1
2021-02-07,-0.7492069577142593,56.186378980951844,A,1
2021-02-08,0.3417289147404346,67.14060726437368,C,1
2021-02-08,0.0783486689625938,92.6308276921196,B,1
2021-02-08,-0.5548717127707574,61.91680442430584,C,0
2021-02-09,-0.8424004825367968,82.48069479798306,C,1
2021-02-10,0.41047584389445624,68.8810503589987,A,0
2021-02-10,0.5500950570276945,55.193636106046654,B,0
2021-02-10,-0.3600321146548607,24.18381954153531,A,0
2021-02-11,-0.5799370359129257,42.599751946842815,C,1
2021-02-11,-0.8302551890371905,96.77428248337156,A,1
2021-02-12,0.38225493914491887,65.77653832726,A,1
2021-02-13,-0.8039770736407367,56.43953803389896,A,1
2021-02-13,2.2411345690207307,93.29566255282273,A,1
2021-02-14,-0.41028143597099703,58.65117810374487,C,1
2021-02-14,-2.425214277872601,52.6082518417403,C,0
2021-02-14,-0.030171666629134817,75.93108551502053,B,1
2021-02-15,-0.07303347981880252,71.26656189865444,A,1
2021-02-16,1.1117185675241885,19.316000840843273,A,1
2021-02-17,0.2881262367277042,47.13082745741212,B,1
2021-02-17,-0.8338351834398022,47.25154428195852,A,1
2021-02-17,-0.2863918734967766,37.822451524334475,B,1
2021-02-18,0.3274197716509878,51.729348215225315,C,1
2021-02-18,-2.1647142503104106,41.31073977271442,B,1
2021-02-18,1.338621734390451,19.934548947118312,A,0
2021-02-19,-0.8311698858046648,41.23664872746811,B,1
2021-02-19,1.417043820947617,7.22769475731766,C,1
2021-02-20,0.39246514112658853,57.578586277441154,A,1
2021-02-21,0.6295941363939743,85.3654548941112,C,1
2021-02-21,1.1494234360012723,72.52870843545553,C,1
2021-02-21,0.5731320526924983,36.03940400541112,B,1
2021-02-22,0.6728862163174513,8.707120557730818,C,1
2021-02-22,-0.16441644046138135,20.214939922527076,A,1
2021-02-22,0.37216868147209525,54.549034049483566,C,1
2021-02-23,-0.587497814971743,20.705708338303285,C,1
2021-02-23,-0.34341109958796745,54.39731112849675,B,0
2021-02-23,1.9646950479689085,23.15990247638989,C,0
2021-02-23,-0.8081935850504217,84.89238694760728,B,1
2021-02-25,0.15431712663628072,39.72714728404597,B,1
2021-02-25,0.11346903671547612,24.555062594449105,A,1
2021-02-25,-0.3107544717807992,81.23261802470616,A,1
2021-02-25,0.5144009365704378,34.283896480545074,A,0
2021-02-25,0.589722092741383,11.148768783878193,A,1
2021-02-27,-0.9258191831475792,57.04094914036416,B,0
2021-02-28,0.10135671154655138,58.15642044379887,C,0
2021-02-28,-1.082367338772357,71.46956752357342,A,1
2021-03-01,0.788548618317301,24.021943320838556,A,1
2021-03-01,0.17648731036262533,44.37713390922451,A,1
2021-03-02,0.08232988671708727,28.236791904265623,C,0
2021-03-03,0.6590313488724031,8.095373611568812,A,1
2021-03-03,-0.2755102904684009,87.66138270158916,C,1
2021-03-04,0.9140219592182045,72.88698044883411,B,1
2021-03-04,-0.9484448727561359,30.14630594588007,B,1
2021-03-05,1.4118765188945275,59.937299287198634,B,0
2021-03-05,-0.5509111825548537,20.126378813447243,C,1
2021-03-06,-1.6961790676955877,89.02366217957709,A,1
2021-03-07,-0.32853490846273187,11.49063433619103,A,0
2021-03-07,-0.441968197254209,0.38371455078008987,A,1
2021-03-10,-0.3360739861500365,50.20081977391821,A,0
2021-03-10,0.23164801548398284,58.31278234528693,A,0
2021-03-10,1.0978423608882726,57.89653202958044,C,0
2021-03-10,-0.1917059138971368,5.451192743782629,B,0
2021-03-10,-0.6916175698189009,31.404380691843247,A,1
2021-03-10,-1.1265468122837972,49.91989468413318,B,1
2021-03-11,-0.46818279130904433,21.657918562724088,C,1
2021-03-11,-1.8878248392503527,87.26258854858963,C,1
2021-03-12,-0.7251330935163611,8.710928946143405,A,1
2021-03-12,1.2440538958621863,48.738444167204285,C,0
2021-03-12,-0.8233592045784229,69.14160575131521,B,1
2021-03-13,0.6287158608003051,26.175110013448244,A,0
2021-03-13,-1.2264820898084898,62.424073699751816,A,1
2021-03-14,1.7710958993105541,82.93851501423745,B,1
2021-03-15,1.83760673306471,19.033697509504755,A,0
2021-03-15,0.5910215565598763,91.72205918248628,A,1
2021-03-15,1.9912526016435215,55.3558532662358,B,0
2021-03-16,0.3557929749276622,29.923200430106057,A,1
2021-03-16,0.768517114149556,43.08582753822707,A,1
2021-03-16,1.2619338767315347,31.219188378638798,B,0
2021-03-17,0.17971845309844922,72.51111599333161,C,1
2021-03-17,-1.5523774615850614,79.63006634151321,B,1
2021-03-17,0.7889633552343978,83.2937392318661,A,1
2021-03-18,-0.4718595944334637,98.57682495857412,B,1
2021-03-18,-0.39752982095545997,79.12842924966836,A,1
2021-03-18,0.2978949164786898,60.13840706885634,A,0
2021-03-19,0.5662808797173705,33.92202983917838,B,0
2021-03-20,0.15013463400621807,54.45954487107494,A,1
2021-03-20,0.6357295361573088,4.106817279040542,C,0
2021-03-21,-0.7068571340601965,74.48250755299131,A,1
2021-03-21,-0.04270379472328346,44.595554509210174,B,1
2021-03-22,0.8490854504508708,2.002322973218762,C,1
2021-03-22,1.772791176436716,6.250694151041081,C,0
2021-03-23,2.1264355889732087,38.74664638217566,A,1
2021-03-23,0.4329766827277315,58.34215190184351,B,0
2021-03-24,0.8400098267456074,46.42039489521267,A,1
2021-03-25,1.981579164815191,61.92043172921549,A,0
2021-03-25,-0.6708360367334946,48.02942587913558,B,1
2021-03-25,0.6296998527125833,66.17038454813468,B,1
2021-03-25,0.7683429494861461,21.91260646708009,A,1
2021-03-26,1.4478614360767446,11.28431871836214,C,0
2021-03-27,-1.1371413805362223,59.643395462566,A,1
2021-03-28,-0.9394057838005169,48.46895169363074,C,1
2021-03-28,0.021382211104705912,2.6867654044935296,A,1
2021-03-28,0.3777276623216355,38.04818854930359,B,1
2021-03-28,1.1228639537338077,10.61255854909955,C,0
2021-03-29,0.5175437758122711,53.13568317526952,B,1
2021-03-30,-0.1514132301102838,39.577767966043076,B,1
2021-03-30,0.4164614447561407,61.31519111030179,B,1
2021-03-30,0.3010444762744516,80.56022187702384,B,1
2021-03-30,1.7450164299877884,29.96686838414908,B,0
2021-03-30,0.16565894356853242,96.21021041650275,A,1
2021-03-31,-0.38308341355256376,53.56345005875745,C,0
2021-03-31,0.4496090300718297,61.8290798754788,A,1
2021-03-31,0.19848531933853208,68.0672373225737,A,1
2021-04-01,-1.570993355674672,66.67315298575897,A,1
2021-04-01,-0.015652061622168915,51.09707430450621,B,1
2021-04-02,-0.1007382454060053,42.87642911146835,A,0
2021-04-02,-0.5438718657793162,5.37819641773779,C,0
2021-04-03,1.0355832876229722,2.208584530117974,A,0
2021-04-03,-0.7856795966119959,35.79611945327647,B,1
2021-04-03,0.4556186195245386,33.366089063369266,C,1
2021-04-03,-0.14785699984373055,38.769515483900676,C,0
2021-04-04,0.10769500564678253,13.836820088819001,C,0
2021-04-04,0.411786291045867,73.81682705368436,C,1
2021-04-04,-1.3075743838910012,85.69644147762389,A,1
2021-04-04,0.19166089173478287,93.8714635374035,B,1
2021-04-05,2.2889474897132067,49.23623035196258,C,0
2021-04-05,-1.5567633458787242,70.08656991254286,C,1
2021-04-05,-0.05760796371550484,85.55511234358725,B,1
2021-04-06,1.12323932482382,41.829111109348595,A,1
2021-04-06,0.301619247953597,30.941279487044437,C,0
2021-04-06,0.6879669521160333,93.67245558534901,A,1
2021-04-07,-2.375666011092616,51.56765510770731,A,1
2021-04-07,0.5982493746299504,49.7253886590878,A,1
2021-04-08,-0.7616882062335985,17.841609656349576,A,1
2021-04-10,0.3098772845831466,10.815501457335674,C,0
2021-04-10,-0.02943473090949095,84.21068624835117,C,1
2021-04-11,2.278333029161633,61.413317618751805,A,1
2021-04-11,0.5466953237658755,32.58245840194487,A,1
2021-04-11,-0.11262382926278598,19.173621739026647,B,0
2021-04-12,-1.5096927592535545,55.549728016963144,B,0
2021-04-13,0.12114690184989671,58.391928926113536,B,0
2021-04-13,0.8232288783468227,20.699360124505816,C,1
2021-04-13,-0.08055189181922313,85.1405747891474,B,1
2021-04-14,-0.5056563599374411,8.426436615585109,C,1
2021-04-14,-0.5725866638463186,35.609308516642166,C,1
2021-04-15,0.5351414354553207,68.03844137625221,C,1
2021-04-15,0.7593879393091572,27.412036381920068,C,0
2021-04-15,1.3612101153211187,82.76751947812718,B,0
2021-04-16,-0.994999893210358,73.98678266004035,A,1
2021-04-16,0.5259775584176167,78.90228445481343,A,1
2021-04-17,-0.12170395441786715,11.910653587671627,A,0
2021-04-17,-0.09223420463328048,14.054712799554292,B,1
2021-04-17,0.4018258540340018,28.647373774458362,A,0
2021-04-18,0.40765625362494734,51.807716519756106,B,1
2021-04-18,0.5287681057915735,74.80160766994024,B,0
2021-04-18,-1.05747119219581,83.65308907609035,B,1
2021-04-18,-0.7498114071664587,70.43353159571805,A,1
2021-04-18,1.485868275517684,92.85968815306383,A,1
2021-04-19,-0.22057246748084,73.87435096159302,A,1
2021-04-19,0.3060143980178964,30.62678870046147,C,0
2021-04-19,1.0546663120431858,26.50812843385726,B,0
2021-04-20,0.46344307236081883,69.61924503010898,C,1
2021-04-20,0.5465226309720393,19.28705686896143,B,0
2021-04-20,0.8945776792437568,9.27148108102699,A,0
2021-04-20,-2.116663760897,53.22228748561939,B,1
2021-04-20,-0.48995015516053475,82.16415697789553,B,1
2021-04-20,0.4686057964995918,10.137984246986353,C,0
2021-04-21,1.3876443070576574,79.18913237957292,B,1
2021-04-21,0.06609555965577296,81.1572004351548,A,1
2021-04-21,-0.8447164617560955,48.227400008154355,B,1
2021-04-21,-0.8180860496105022,5.731031001048681,B,0
2021-04-21,0.8838612034530742,17.45898512471864,B,0
2021-04-21,-0.21777358239188666,70.74262751619324,C,0
2021-04-22,-0.007200045790336603,71.17779449909494,B,1
2021-04-22,0.6150301937723192,89.83552751676653,B,1
2021-04-25,-2.901523682693579,58.268614655458286,C,1
2021-04-25,2.0003675115080815,12.410736771377739,C,0
2021-04-26,-0.7310738350510614,12.141490550497213,C,0
2021-04-26,0.24193636947357172,72.11323573568237,C,1
2021-04-28,-1.7046970134962711,18.378466510790116,A,0
2021-04-28,-0.4225411104050376,32.83854996166053,A,1
2021-04-29,1.2446880463650967,48.72120069219139,B,1
2021-04-29,-1.9161671796658788,2.47648775761512,A,1
2021-04-29,1.1262000871891409,24.881902701993187,B,0
2021-04-29,-0.2736960962323843,40.788960850728,A,1
2021-05-02,0.48716444022019184,27.963631849320624,C,0
2021-05-02,0.6575244134851105,13.637032746756583,C,0
2021-05-03,0.44142149949092546,72.80122577961974,A,1
2021-05-03,-0.8649506516308265,81.31476551679849,A,1
2021-05-03,-0.3645491465350236,25.747897614372484,B,1
2021-05-04,-1.4615561772508157,77.44194946063033,B,1
2021-05-04,0.49179633158807967,38.55535644013138,B,0
2021-05-04,1.7020551540159257,50.66857908540028,C,0
2021-05-04,-1.8244408866764625,85.60010748931528,C,1
2021-05-05,-0.7616459061380355,74.99536818024079,C,1
2021-05-05,-0.1817752758829333,80.51168513161777,C,1
2021-05-06,0.17334142371355432,13.684516658635681,B,1
2021-05-06,0.8791763014344264,6.971942583372948,C,0
2021-05-06,-0.15219998035766666,89.3404729087987,C,1
2021-05-07,-0.31595872644565043,38.783426957109434,C,1
2021-05-07,1.1031307060697408,28.787967806968084,C,1
2021-05-07,0.6619955670633052,72.46962542618245,A,1
2021-05-07,0.5389779757010986,83.64155965798567,B,0
2021-05-08,0.11251571158811427,86.2489621898301,B,1
2021-05-09,0.9831522109198587,31.599714112522737,C,0
2021-05-10,-0.6563093912302665,85.2212391201674,A,1
2021-05-11,-0.7926942821860782,4.093394437434538,B,1
2021-05-11,0.7461009868693241,4.966149145971888,B,0
2021-05-11,-1.6250359692469083,62.351919517415446,C,1
2021-05-11,0.09217950963648716,6.3106369115546235,C,0
2021-05-11,-0.31655835226251205,32.46091685101615,B,1
2021-05-12,-1.4057547306529559,67.2755986246924,B,1
2021-05-12,-0.9312675797162645,33.726689605422635,A,1
2021-05-13,-0.10897609229534928,17.959978144009593,B,0
2021-05-13,1.0339632564990227,28.135062185384164,B,0
2021-05-14,-0.6529579912578111,45.757533225043176,C,1
2021-05-14,1.2133813999049934,47.538585535548236,B,1
2021-05-14,0.06317922755651637,78.30002313472019,C,1
2021-05-14,1.310384702169971,75.01532294315125,B,1
2021-05-15,-0.6044916087800484,45.68178045561352,B,1
2021-05-15,-0.04880958810536863,84.56673490987714,B,1
2021-05-15,0.36848360333699565,11.423713859139584,A,0
2021-05-15,-0.1795104627415118,25.53533502289015,C,1
2021-05-16,0.9530241471452359,82.79764635022515,A,1
2021-05-16,-2.207563725290266,37.79940386261531,B,1
2021-05-17,2.42240553878994,98.11815587938422,A,0
2021-05-17,0.8577746069951621,46.62532815278354,C,0
2021-05-17,-0.17353182903501635,79.19356229637641,B,1
2021-05-17,-0.5523216735773444,40.23070413823719,A,1
2021-05-18,-0.8664206114485544,42.49535190624304,A,1
2021-05-18,0.645615474169737,38.28831472841835,C,0
2021-05-19,0.9949816687923538,71.90756205108117,A,1
2021-05-19,-0.16252612812989956,54.75178840599945,C,1
2021-05-20,1.1069904129785026,94.37781113683691,B,1
2021-05-20,-0.9072600467611224,25.089031653410476,B,1
2021-05-20,-1.083810849986836,10.056273208344436,A,1
2021-05-20,1.8133412052455489,39.326148509921524,B,1
2021-05-20,0.5911086135385428,61.6712707646776,B,1
2021-05-20,1.396848201813328,86.0798936915495,A,0
2021-05-21,-0.8539397083876927,34.619688668032765,B,1
2021-05-21,-0.92352539176873,65.37867511244616,A,1
2021-05-22,-0.3586093194575422,35.01986810232191,C,0
2021-05-22,-0.8240588415390118,61.72195829944581,C,0
2021-05-22,0.7053652102284509,88.48079470306509,C,1
2021-05-23,-0.7511260569264455,23.135764225940903,A,1
2021-05-24,-1.1716698580672904,40.424164210703914,A,1
2021-05-24,0.1420154122552323,99.32651964297466,B,1
2021-05-25,-1.2899861758252134,86.85570282494608,B,1
2021-05-25,-1.7994639314753893,56.463985789620196,B,0
2021-05-25,0.13325723386127772,51.66275918542753,B,1
2021-05-25,-1.74922004301021,28.4600382304681,B,1
2021-05-25,0.7752793962954228,51.72094276935294,A,1
2021-05-25,-1.3953337262527958,84.81814982799472,A,1
2021-05-26,-2.2406737864197477,68.51745132777806,C,1
2021-05-26,-0.2937966501407942,29.004402817798656,C,1
2021-05-26,0.14459450329648443,20.146392105353293,C,1
2021-05-27,0.4914750636819405,26.52085369968291,C,0
2021-05-27,0.17201569901585353,16.975920139282653,A,1
2021-05-27,-1.0593126211177424,9.564069602371594,A,1
2021-05-27,0.7130611809266041,41.9136174442055,A,0
2021-05-28,0.9601385064797462,11.32996043982677,B,1
2021-05-30,-1.2057621284555387,17.191255772710434,B,0
2021-05-30,-0.18100613865961387,54.73246843394861,C,1
2021-05-30,-0.2744400271090196,16.459927369957473,B,0
2021-05-30,0.22038158278803383,6.3879767430902845,A,0
2021-05-30,-0.20492379177410888,31.73888500278852,C,1
2021-05-31,-0.06787777207297674,22.031909862196752,C,0
2021-05-31,0.641815530241691,51.53051879943767,B,0
2021-05-31,-1.1138530996011333,10.236708458320932,C,1
2021-06-01,0.7373731352608242,75.17707876829782,B,1
2021-06-01,1.141132731531251,90.62335194351387,B,1
2021-06-01,1.6341349934888683,74.34351739561944,C,0
2021-06-02,-2.143367324137359,53.282703740139425,B,1
2021-06-02,-0.18290165711521805,86.06678217888852,B,1
2021-06-03,-1.9651005743535892,69.49183797815076,B,1
2021-06-03,-2.4350636897728237,1.0551122450189854,B,1
2021-06-04,0.14409304760747849,39.40901527745031,C,0
2021-06-04,-0.3991517928503617,85.09518994068,A,1
2021-06-04,0.2998509517707465,34.58588579752693,A,0
2021-06-04,0.48612769008731577,3.52151735255235,B,0
2021-06-04,1.2478959581079205,74.61796385522723,B,1
2021-06-05,0.053920425305779944,80.20382702828685,B,1
2021-06-05,2.9233556173190878,16.059369504330856,A,0
2021-06-06,0.3064098549852128,53.73404968431812,B,0
2021-06-07,1.8424790445672112,19.195543899572577,C,0
2021-06-07,-2.3328378005242483,71.92344190441467,C,1
2021-06-07,1.349739529550625,27.155045517748565,C,1
2021-06-07,-0.18076048979556034,31.621512256333006,A,1
2021-06-07,-1.9483472594272715,84.49708536401013,B,1
2021-06-08,0.4205451092281198,47.63223522069043,B,1
2021-06-08,-0.3029555379843173,66.97544512182478,B,1
2021-06-08,0.5800532484481422,40.23730507224676,A,0
2021-06-08,1.0110764575510782,29.80068571937554,A,1
2021-06-08,-1.489150116761596,62.547806042466135,A,1
2021-06-09,1.0149189824551577,15.485757407882128,A,1
2021-06-09,0.006479484220716646,37.2999835566863,C,1
2021-06-09,1.3528411746932725,20.903703738592228,A,0
2021-06-09,-0.20514822899786833,69.57949669407455,A,1
2021-06-09,-0.47040889253142115,94.42088383461076,A,1
2021-06-09,0.027054040688951418,99.55109680158664,B,1
2021-06-10,0.10186070637985305,45.027681044159074,B,0
2021-06-10,-0.6627848014917354,25.253038963644446,B,1
2021-06-10,-0.4963047309552837,44.282937038432415,C,1
2021-06-12,-1.2268755345137894,84.72694099627238,C,1
2021-06-14,-0.4346450897901946,20.600567855203987,A,0
2021-06-15,0.6763100599975789,95.20956516529237,B,1
2021-06-15,-0.13735417390614396,34.1865768798151,C,0
2021-06-15,1.0090652960473283,98.5803659450305,B,1
2021-06-17,-0.1854294676530737,83.86088875339622,C,0
2021-06-18,-1.4315179977233141,80.85705341473903,C,1
2021-06-19,0.5972748875565829,31.79046737732836,A,1
2021-06-20,-0.6736231410334025,0.8777211947929464,A,1
2021-06-20,-0.2333672887635346,38.213290882598784,C,1
2021-06-20,1.2375720474841172,30.180936966269368,A,0
2021-06-20,-1.1608704597215138,3.7396990408797293,C,1
2021-06-21,0.16474378746438498,50.536525650592964,C,1
2021-06-21,-0.04051835003579198,40.30313112827366,B,1
2021-06-21,0.700925715437103,63.45564677415248,A,0
2021-06-22,0.8551533654820227,62.11863221940832,A,1
2021-06-22,0.26383900424889234,12.074663589668011,A,1
2021-06-23,-0.3603746465803998,97.69655461266225,B,1
2021-06-24,0.47337250402596026,18.693142944144693,B,1
2021-06-24,1.335655897144562,44.527402476470456,B,0
2021-06-25,-0.027289939639700764,48.811754343373494,A,1
2021-06-26,-0.2672561144230266,81.30627972141201,A,0
2021-06-27,0.38817025766799024,9.922959609464677,A,1
2021-06-28,0.0387270203696117,42.864427920853174,B,0
2021-06-29,-1.3377094239177991,62.85021702362039,B,0
2021-06-29,0.23933080039748134,21.515562162405555,C,1
2021-06-29,-1.346762408763764,62.74678987660728,B,1
2021-06-30,0.37448064640844547,92.36648375496527,C,1
2021-06-30,-0.7971427244065673,99.7518131172675,A,0
2021-06-30,0.03687480418634598,3.2451076790675715,B,1
2021-06-30,0.39059390619923645,23.55882282446775,A,1
2021-07-01,2.453903345943571,31.030711579169747,A,1
2021-07-01,0.7427499617869243,39.91261004449661,A,0
2021-07-01,1.3647988097423347,24.22571575847674,A,0
2021-07-01,1.8717478186939245,20.348799455531253,B,0
2021-07-03,0.4892559169994446,95.45538424175,A,1
2021-07-03,0.2856898002671991,91.85216027705178,C,1
2021-07-03,-1.0667211088262158,4.6992501003117475,B,0
2021-07-03,-0.11662993240039445,33.881302160484815,A,1
2021-07-04,-0.7230877296358624,40.51485536784066,B,1
2021-07-04,-0.4010588501243862,23.901453466594337,C,1
2021-07-04,1.8706633761924685,62.88728969881755,A,1
2021-07-04,0.11462150919998967,64.0380746644241,C,0
2021-07-05,-0.8758995777161087,85.05042283285971,A,1
2021-07-06,1.3745334546913044,74.08692683852178,C,0
2021-07-07,0.9552754762374489,54.25733269659556,A,0
2021-07-07,1.0076534926003966,65.35867700444199,B,1
2021-07-07,-2.0061302031023946,27.39887815430181,A,0
2021-07-09,1.9486709577214858,59.30561899673577,B,0
2021-07-09,-0.5585147420938872,48.92272547499192,A,1
2021-07-09,0.7779547727927553,13.33444673163704,A,1
2021-07-09,2.5237997906170317,24.25442765829707,C,1
2021-07-10,2.1553327481906175,29.169345072158603,C,1
2021-07-10,-0.977562125472687,92.4309567052558,C,1
2021-07-10,-1.444517337002273,23.038663938588943,A,1
2021-07-11,1.4303465988479278,28.924390281966815,A,0
2021-07-11,0.14205581159399971,36.93541300894323,A,1
2021-07-11,-0.5008814413020799,66.3742738625387,B,1
2021-07-12,0.6212185469390475,11.823839247214051,B,1
2021-07-13,-0.162879577459441,95.3945212493776,A,1
2021-07-14,0.7013241370487435,86.55712200947644,C,1
2021-07-14,0.0669818078187328,57.721607300895016,C,1
2021-07-15,0.7223879283281669,67.40378674249567,C,0
2021-07-15,-0.8945326891363886,1.666047124421599,A,0
2021-07-16,1.4244620131326347,33.89447753484487,C,1
2021-07-16,0.6976233707324383,79.5660230661442,A,1
2021-07-16,0.6462973694035725,7.748297379238589,B,1
2021-07-17,-1.1176699270119939,28.23138342107202,C,1
2021-07-17,1.699632416644247,58.52968283343113,B,0
2021-07-17,-0.013716099366268223,25.641302769894182,C,1
2021-07-17,0.7280488624298411,93.39779741445192,A,1
2021-07-18,-0.32282446374660867,13.105863080429037,A,0
2021-07-18,0.26088906468209716,79.73943579077786,A,0
2021-07-18,0.2971273521194043,50.794869190640824,A,1
2021-07-19,-2.819930932003421,75.0330775819956,C,1
2021-07-19,0.5824481246548311,31.071532831144744,B,1
2021-07-19,1.9653414617220846,51.44896023120388,A,1
2021-07-19,0.539780258991957,85.68353497231763,C,1
2021-07-20,-0.9577082488897382,46.68780991231044,B,1
2021-07-20,0.649961566153887,35.971986191026964,A,1
2021-07-21,1.059480530173339,53.61553862527361,B,0
2021-07-22,0.512466516190387,71.73627530363669,A,1
2021-07-22,-0.07412710643004389,44.356334549850274,B,1
2021-07-23,-0.2421492258239307,93.8876975142273,B,1
2021-07-23,-0.24630975536680705,29.494582404234205,A,1
2021-07-23,0.6977769010112126,47.54636061691204,C,1
2021-07-23,-1.4071239950596282,75.69276593414415,B,1
2021-07-24,-0.37187316085540656,68.91210904957582,A,1
2021-07-24,1.5956098230109483,86.36410524171562,B,0
2021-07-24,1.634195266577176,99.68091806811088,B,0
2021-07-24,-1.478147087801662,42.68583287950896,C,1
2021-07-25,-1.1314136112636088,11.115087978331184,B,1
2021-07-25,-0.2706205795279368,3.0415880807967977,B,0
2021-07-25,0.8925895171143521,72.68769061397717,A,1
2021-07-25,-1.8274743540529903,87.40136713087156,A,1
2021-07-26,-0.05480863491747794,22.07125859444187,C,0
2021-07-26,-0.47417915657964504,15.844803718990597,B,0
2021-07-27,1.3259646742852336,6.2205091525690985,B,0
2021-07-27,-1.6769084739692544,82.27029217172064,B,1
2021-07-27,0.09254061549362237,31.138193989258433,C,1
2021-07-27,-0.3936094373485937,40.169689275977646,B,0
2021-07-28,1.4697989262772881,50.27501916096123,A,1
2021-07-28,0.5976526463532497,83.94532342095508,C,1
2021-07-28,-0.5858156592577347,65.0833221561485,A,1
2021-07-28,0.8533864433290823,61.50646298578113,A,0
2021-07-28,-0.38882885330857375,17.56720999559107,C,1
2021-07-29,0.9993297112397537,51.318989170982974,A,0
2021-07-30,-0.2370769908855782,71.53810171786552,B,1
2021-07-30,1.0546665787687632,97.32608830304918,C,0
2021-07-31,0.4360819551272499,20.140630921335223,A,1
2021-07-31,3.2604910806914233,0.9543353067226645,B,1
2021-08-01,-0.05289600541600437,7.530143359846974,B,0
2021-08-01,0.3828622916214485,37.58524651819792,A,0
2021-08-02,-0.4794247417159312,82.05446477459871,B,1
2021-08-02,0.00268534075477867,0.7142081768245045,C,0
2021-08-02,-2.701835134149441,45.67305928858403,A,1
2021-08-03,0.46558401654103204,32.92306153413945,B,0
2021-08-03,1.3428742129494118,5.248171009972758,B,0
2021-08-04,0.3966300045993543,45.023628667261725,A,1
2021-08-06,-1.3138614579773773,25.474870733671885,A,1
2021-08-06,-0.8017871527090011,35.18848343470064,A,1
2021-08-06,-2.4301921271562703,70.5615304784293,A,1
2021-08-07,0.978924006865424,52.15509839109671,C,1
2021-08-08,-1.0065132927095803,12.464742899281333,A,1
2021-08-09,-0.028708590212227953,96.1414540423639,C,0
2021-08-10,-0.15373757232722005,63.59107657097384,C,0
2021-08-10,1.4877270356582666,76.58684256625315,A,1
2021-08-10,0.08528131796573853,7.921315000837081,C,0
2021-08-10,0.8088929201060098,4.705837946001889,A,0
2021-08-11,0.5464637641476624,1.9448050368081171,A,0
2021-08-11,1.3594114199613994,18.879402777344445,B,0
2021-08-12,-0.2391236945029587,41.44083977184951,A,1
2021-08-13,1.869615330504517,93.58261334028228,B,1
2021-08-14,-1.985662156399315,45.70596592657763,C,1
2021-08-14,0.8574734980012358,29.02551053725294,B,1
2021-08-15,-0.8666196086641321,56.193525351966336,C,0
2021-08-15,-0.4927495527799525,11.193457813478924,A,1
2021-08-15,0.5694142669010354,60.95058910049832,C,1
2021-08-16,0.5614020498477428,56.84319543305033,C,1
